node_id,is_fraud,ring_id,ring_type,point_balance,lifetime_points,redemption_count_30d,transfer_count_30d,account_age_days,status_tier,suspicious_velocity
1781,0,-1,0,89227,308483,2,0,115,3,0
1782,0,-1,0,20217,337392,3,0,1701,0,0
1783,0,-1,0,24748,10723,3,0,18,0,0
1784,0,-1,0,174736,266127,4,1,634,3,0
1785,0,-1,0,60805,161484,3,0,910,0,0
1786,0,-1,0,186607,226482,0,0,1176,0,0
1787,0,-1,0,8765,72893,2,1,848,3,0
1788,0,-1,0,158341,150220,1,0,1233,1,0
1789,0,-1,0,125914,255879,4,0,16,1,0
1790,0,-1,0,148401,463130,0,1,1987,0,0
1791,0,-1,0,30854,146349,0,1,59,0,0
1792,0,-1,0,145851,496741,4,1,880,1,0
1793,0,-1,0,171192,155269,4,1,1369,1,0
1794,0,-1,0,121213,165758,1,0,368,2,0
1795,0,-1,0,100442,356609,0,0,1425,0,0
1796,0,-1,0,153225,167581,1,1,1234,1,0
1797,0,-1,0,51972,350521,1,1,13,0,0
1798,0,-1,0,174680,316038,4,1,909,2,0
1799,0,-1,0,5799,16411,2,1,874,2,0
1800,0,-1,0,115789,414010,3,1,630,0,0
1801,0,-1,0,185174,180641,4,1,1674,0,0
1802,0,-1,0,121128,148272,3,0,924,0,0
1803,0,-1,0,80567,225373,4,0,189,0,0
1804,0,-1,0,7646,393402,2,0,1266,2,0
1805,0,-1,0,146186,269780,1,1,29,0,0
1806,0,-1,0,148893,321350,1,1,2,2,0
1807,0,-1,0,129733,461512,1,0,189,2,0
1808,0,-1,0,83917,461139,0,1,1627,2,0
1809,0,-1,0,192626,358759,4,0,1388,1,0
1810,0,-1,0,43834,55333,2,1,37,0,0
1811,0,-1,0,187845,132564,3,0,798,0,0
1812,0,-1,0,44613,39048,2,0,508,0,0
1813,0,-1,0,60187,443488,4,0,1093,1,0
1814,0,-1,0,84482,102851,2,1,23,0,0
1815,0,-1,0,3021,91805,4,0,1251,2,0
1816,0,-1,0,31827,150638,4,1,490,0,0
1817,0,-1,0,113047,475810,3,0,1232,0,0
1818,0,-1,0,121764,386249,0,1,1329,0,0
1819,0,-1,0,56588,276220,4,1,1934,3,0
1820,0,-1,0,150645,235065,3,1,1321,0,0
1821,0,-1,0,81427,274225,0,0,779,3,0
1822,0,-1,0,9213,270762,2,1,595,0,0
1823,0,-1,0,143926,286743,3,1,709,2,0
1824,0,-1,0,74476,42388,0,0,1151,0,0
1825,0,-1,0,93350,264767,4,0,32,1,0
1826,0,-1,0,1619,73437,2,0,892,0,0
1827,0,-1,0,85332,101880,0,0,1460,1,0
1828,0,-1,0,156269,422338,0,1,15,0,0
1829,0,-1,0,139761,350571,4,0,1841,0,0
1830,0,-1,0,21315,325322,4,0,1932,0,0
1831,0,-1,0,33704,490503,4,1,305,0,0
1832,0,-1,0,5965,322776,3,1,7,0,0
1833,0,-1,0,159987,371233,1,0,117,0,0
1834,0,-1,0,110009,66643,1,1,1767,0,0
1835,0,-1,0,61142,246612,3,0,385,0,0
1836,0,-1,0,5794,173015,1,0,15,0,0
1837,0,-1,0,101585,131475,0,1,1788,0,0
1838,0,-1,0,112444,454889,3,0,12,0,0
1839,0,-1,0,33432,287796,4,0,955,0,0
1840,0,-1,0,161778,66836,3,1,1011,0,0
1841,0,-1,0,175172,365635,4,1,145,0,0
1842,0,-1,0,80301,331029,0,1,252,3,0
1843,0,-1,0,191805,333107,1,0,883,0,0
1844,0,-1,0,148847,136921,0,1,1972,1,0
1845,0,-1,0,89606,439837,0,1,1809,0,0
1846,0,-1,0,1497,24558,1,1,51,0,0
1847,0,-1,0,86478,291538,2,0,114,2,0
1848,0,-1,0,163701,279069,3,0,704,2,0
1849,0,-1,0,6490,139301,4,1,1261,0,0
1850,0,-1,0,145737,65139,0,0,23,1,0
1851,0,-1,0,118683,397365,3,1,9,0,0
1852,0,-1,0,128450,13800,3,0,23,2,0
1853,0,-1,0,51886,311828,3,0,1246,1,0
1854,0,-1,0,192570,16917,0,0,757,1,0
1855,0,-1,0,77326,284068,0,1,759,0,0
1856,0,-1,0,138768,463241,4,0,406,1,0
1857,0,-1,0,107889,286295,2,1,574,1,0
1858,0,-1,0,61918,450549,1,1,11,0,0
1859,0,-1,0,96662,78478,3,0,1075,0,0
1860,0,-1,0,149423,493709,0,0,20,1,0
1861,0,-1,0,142379,465346,2,0,691,1,0
1862,0,-1,0,116760,141947,0,0,1645,0,0
1863,0,-1,0,72749,85257,1,1,1356,2,0
1864,0,-1,0,159191,206174,1,1,1372,0,0
1865,0,-1,0,183061,153355,2,1,1968,0,0
1866,0,-1,0,135151,62478,1,1,1586,1,0
1867,0,-1,0,197650,6145,3,1,289,0,0
1868,0,-1,0,161632,338312,4,1,308,2,0
1869,0,-1,0,33117,167416,2,1,1764,1,0
1870,0,-1,0,59481,217782,3,1,1876,0,0
1871,0,-1,0,189376,110823,1,0,1188,0,0
1872,0,-1,0,18709,311020,4,0,917,1,0
1873,0,-1,0,149186,17325,4,0,217,1,0
1874,0,-1,0,112832,101347,2,1,931,1,0
1875,0,-1,0,69923,466501,2,1,1979,0,0
1876,0,-1,0,71630,133419,2,0,1551,0,0
1877,0,-1,0,58674,38748,3,1,274,0,0
1878,0,-1,0,41320,438102,2,1,1663,1,0
1879,0,-1,0,1488,242710,4,1,1002,0,0
1880,0,-1,0,151795,75647,1,1,263,0,0
1881,0,-1,0,87984,223167,2,1,329,0,0
1882,0,-1,0,163754,200139,3,0,1458,2,0
1883,0,-1,0,54279,281161,0,1,145,1,0
1884,0,-1,0,55328,52324,1,0,684,0,0
1885,0,-1,0,148499,317319,2,0,1173,0,0
1886,0,-1,0,72856,132069,0,1,199,1,0
1887,0,-1,0,113457,118077,4,1,1801,0,0
1888,0,-1,0,138531,234610,4,1,230,2,0
1889,0,-1,0,144639,58335,0,1,1363,0,0
1890,0,-1,0,151820,286727,0,0,698,1,0
1891,0,-1,0,25277,465612,3,1,1723,0,0
1892,0,-1,0,58656,329722,0,0,449,1,0
1893,0,-1,0,196501,208097,0,1,1787,1,0
1894,0,-1,0,137085,282309,0,1,446,0,0
1895,0,-1,0,77197,445281,0,0,297,0,0
1896,0,-1,0,44260,228649,0,0,1795,2,0
1897,0,-1,0,48421,174973,2,1,1387,3,0
1898,0,-1,0,192587,54667,4,1,114,0,0
1899,0,-1,0,51701,473196,0,1,1764,0,0
1900,0,-1,0,5768,113719,4,0,1169,0,0
1901,0,-1,0,29602,369902,1,0,454,0,0
1902,0,-1,0,136972,222450,2,1,1406,1,0
1903,0,-1,0,199071,183249,3,1,28,0,0
1904,0,-1,0,173942,351440,2,1,1636,0,0
1905,0,-1,0,5661,146827,2,0,11,1,0
1906,0,-1,0,96297,466097,1,0,25,3,0
1907,0,-1,0,42079,263576,2,0,660,1,0
1908,0,-1,0,117203,132409,4,0,1297,2,0
1909,0,-1,0,114245,260295,1,1,1511,1,0
1910,0,-1,0,69610,342668,1,1,15,0,0
1911,0,-1,0,53993,87463,2,0,109,0,0
1912,0,-1,0,68291,76597,4,0,851,3,0
1913,0,-1,0,32222,466997,4,0,1718,0,0
1914,0,-1,0,192238,44570,0,0,101,0,0
1915,0,-1,0,50746,153681,1,1,1186,3,0
1916,0,-1,0,13641,302519,3,0,1835,2,0
1917,0,-1,0,129252,150644,3,0,1625,1,0
1918,0,-1,0,43365,244081,2,1,575,0,0
1919,0,-1,0,107788,374664,1,1,393,0,0
1920,0,-1,0,80072,377023,3,0,1708,1,0
1921,0,-1,0,22807,368855,0,0,274,2,0
1922,0,-1,0,105267,156862,1,0,1652,3,0
1923,0,-1,0,177806,146590,0,0,1489,0,0
1924,0,-1,0,21966,393163,3,1,1921,0,0
1925,0,-1,0,140195,13293,3,1,965,0,0
1926,0,-1,0,152693,180352,2,0,898,1,0
1927,0,-1,0,77380,118426,0,0,1670,0,0
1928,0,-1,0,106371,18779,0,0,13,0,0
1929,0,-1,0,119590,352697,4,1,586,1,0
1930,0,-1,0,93110,314692,3,0,786,1,0
1931,0,-1,0,66680,232970,1,0,450,1,0
1932,0,-1,0,85441,19505,0,1,1653,2,0
1933,0,-1,0,86466,17836,4,1,858,0,0
1934,0,-1,0,198333,244681,4,0,714,0,0
1935,0,-1,0,100547,481822,0,0,549,0,0
1936,0,-1,0,37529,305284,0,1,1770,2,0
1937,0,-1,0,1172,321661,3,1,1650,1,0
1938,0,-1,0,30591,95085,4,1,1984,1,0
1939,0,-1,0,77856,206694,3,0,15,0,0
1940,0,-1,0,16684,433796,1,0,367,0,0
1941,0,-1,0,109608,288085,2,0,408,2,0
1942,0,-1,0,37110,181845,0,0,1873,1,0
1943,0,-1,0,152772,444503,2,0,1561,0,0
1944,0,-1,0,4441,128482,1,0,1937,1,0
1945,0,-1,0,120762,26948,1,0,243,0,0
1946,0,-1,0,192147,323995,2,1,1269,1,0
1947,0,-1,0,41417,99359,1,0,7,0,0
1948,0,-1,0,146192,135588,4,1,858,0,0
1949,0,-1,0,108351,120704,2,1,430,0,0
1950,0,-1,0,12402,243628,1,0,3,0,0
1951,0,-1,0,63695,312264,0,1,132,3,0
1952,0,-1,0,76332,273348,4,1,984,0,0
1953,0,-1,0,48218,12624,1,0,430,0,0
1954,0,-1,0,89610,110405,2,0,28,0,0
1955,0,-1,0,53392,245752,2,0,629,2,0
1956,0,-1,0,165643,282715,0,0,531,2,0
1957,0,-1,0,134099,161676,2,0,96,1,0
1958,0,-1,0,7918,416654,2,0,1634,0,0
1959,0,-1,0,117235,91078,0,1,690,0,0
1960,0,-1,0,79606,204828,4,1,1613,0,0
1961,0,-1,0,36244,443882,2,1,198,0,0
1962,0,-1,0,78808,182588,4,0,20,0,0
1963,0,-1,0,68834,430866,4,0,432,2,0
1964,0,-1,0,104124,199014,4,1,24,1,0
1965,0,-1,0,57873,60536,2,1,209,2,0
1966,0,-1,0,90025,64381,2,1,1382,1,0
1967,0,-1,0,9854,374365,1,1,1663,1,0
1968,0,-1,0,138522,486161,2,1,1274,0,0
1969,0,-1,0,101965,218339,0,1,1481,1,0
1970,0,-1,0,196255,90790,0,0,868,1,0
1971,0,-1,0,59184,486955,3,1,456,3,0
1972,0,-1,0,97521,251179,2,1,401,2,0
1973,0,-1,0,145463,169685,1,1,1300,0,0
1974,0,-1,0,136479,352303,1,0,979,1,0
1975,0,-1,0,54065,92686,0,0,13,2,0
1976,0,-1,0,171387,393099,3,0,685,0,0
1977,0,-1,0,116583,309377,3,1,591,0,0
1978,0,-1,0,121640,335463,2,1,1107,1,0
1979,0,-1,0,24197,324010,4,1,840,2,0
1980,0,-1,0,14990,237405,3,0,1711,0,0
1981,0,-1,0,26486,316008,4,1,500,2,0
1982,0,-1,0,34708,20056,2,0,222,2,0
1983,0,-1,0,114894,39396,1,0,1156,0,0
1984,0,-1,0,56816,114626,4,1,657,1,0
1985,0,-1,0,186484,497496,3,1,1382,2,0
1986,0,-1,0,159125,316664,3,1,678,0,0
1987,0,-1,0,11936,78834,1,0,16,0,0
1988,0,-1,0,22827,183742,3,0,1152,1,0
1989,0,-1,0,123110,318290,4,0,1382,1,0
1990,0,-1,0,168758,132181,1,1,1117,1,0
1991,0,-1,0,142820,477836,4,1,1729,0,0
1992,0,-1,0,115906,268829,3,0,3,0,0
1993,0,-1,0,168953,375359,4,0,319,0,0
1994,0,-1,0,114146,210423,0,0,1291,0,0
1995,0,-1,0,92913,380535,1,1,470,0,0
1996,0,-1,0,25035,371600,3,0,1107,2,0
1997,0,-1,0,168030,236047,2,0,573,2,0
1998,0,-1,0,45701,158810,0,1,1368,0,0
1999,0,-1,0,103256,393635,2,0,1983,0,0
2000,0,-1,0,154414,160939,1,0,1831,0,0
2001,0,-1,0,40795,218093,4,0,1156,1,0
2002,0,-1,0,84871,295209,4,1,1220,2,0
2003,0,-1,0,175167,383523,0,0,946,1,0
2004,0,-1,0,140045,174982,4,1,1018,3,0
2005,0,-1,0,161388,25386,1,0,1,0,0
2006,0,-1,0,32254,348024,1,1,18,0,0
2007,0,-1,0,125670,183880,1,0,1967,1,0
2008,0,-1,0,112577,138285,2,0,552,0,0
2009,0,-1,0,153095,42285,2,1,5,0,0
2010,0,-1,0,54840,320955,1,0,996,0,0
2011,0,-1,0,112794,328030,3,1,1935,1,0
2012,0,-1,0,119660,255152,0,0,1713,0,0
2013,0,-1,0,26364,148360,1,1,422,0,0
2014,0,-1,0,78097,432586,3,1,192,1,0
2015,0,-1,0,24291,318916,2,1,894,0,0
2016,0,-1,0,116822,441825,2,1,1394,1,0
2017,0,-1,0,131112,187767,4,0,413,2,0
2018,0,-1,0,16417,41518,2,0,396,0,0
2019,0,-1,0,88924,439810,1,0,1188,0,0
2020,0,-1,0,24624,322552,2,1,1749,2,0
2021,0,-1,0,70822,452966,4,0,847,0,0
2022,0,-1,0,113950,85707,3,1,586,0,0
2023,0,-1,0,8410,395790,4,0,1071,0,0
2024,0,-1,0,188538,475471,2,0,1116,1,0
2025,0,-1,0,110619,293537,0,1,376,0,0
2026,0,-1,0,110284,449075,4,0,539,0,0
2027,0,-1,0,140134,134422,0,0,1201,0,0
2028,0,-1,0,148239,158139,3,0,1797,1,0
2029,0,-1,0,123693,473818,3,0,82,1,0
2030,0,-1,0,187549,315349,2,1,26,2,0
2031,0,-1,0,134784,90337,1,1,393,3,0
2032,0,-1,0,123768,47973,4,1,532,0,0
2033,0,-1,0,34822,457129,0,1,473,2,0
2034,0,-1,0,44206,254696,4,0,87,0,0
2035,0,-1,0,161249,428694,0,0,842,1,0
2036,0,-1,0,147284,62589,0,1,216,0,0
2037,0,-1,0,180906,217601,2,0,26,3,0
2038,0,-1,0,109929,150792,0,1,1924,0,0
2039,0,-1,0,193603,449847,4,1,24,0,0
2040,0,-1,0,29975,188043,3,1,617,0,0
2041,0,-1,0,199666,483650,2,1,1479,1,0
2042,0,-1,0,52119,228440,2,0,115,0,0
2043,0,-1,0,131274,49059,3,0,14,0,0
2044,0,-1,0,157352,234744,4,1,1767,0,0
2045,0,-1,0,44258,499448,2,1,764,0,0
2046,0,-1,0,115857,281396,1,0,227,0,0
2047,0,-1,0,44394,378311,2,1,1294,0,0
2048,0,-1,0,26335,266457,3,1,1691,1,0
2049,0,-1,0,195483,375662,0,1,1682,0,0
2050,0,-1,0,136898,218195,2,1,1281,0,0
2051,0,-1,0,115148,271544,0,1,1655,0,0
2052,0,-1,0,112236,291974,4,1,1309,0,0
2053,0,-1,0,29490,176669,2,0,1673,0,0
2054,0,-1,0,148826,382831,2,0,544,1,0
2055,0,-1,0,178262,221298,1,1,1083,1,0
2056,0,-1,0,160909,245265,2,0,1334,0,0
2057,0,-1,0,117666,129086,0,0,190,1,0
2058,0,-1,0,162935,109816,2,0,28,1,0
2059,0,-1,0,27398,209375,0,0,1906,0,0
2060,0,-1,0,141537,258865,0,1,982,0,0
2061,0,-1,0,97641,227196,1,0,1532,0,0
2062,0,-1,0,127223,210844,3,1,75,0,0
2063,0,-1,0,36780,38080,2,1,501,2,0
2064,0,-1,0,141437,395165,2,0,1502,0,0
2065,0,-1,0,197670,481400,0,0,1324,1,0
2066,0,-1,0,65282,345174,4,0,1872,0,0
2067,0,-1,0,75057,307376,3,0,1481,2,0
2068,0,-1,0,104108,428204,3,0,1134,1,0
2069,0,-1,0,111371,452927,2,1,843,2,0
2070,0,-1,0,158963,252482,1,1,1950,0,0
2071,0,-1,0,59305,274025,0,1,460,0,0
2072,0,-1,0,48075,344153,3,0,8,3,0
2073,0,-1,0,14142,214231,3,1,306,1,0
2074,0,-1,0,197066,446559,2,0,1099,2,0
2075,0,-1,0,82797,176081,3,0,807,0,0
2076,0,-1,0,35333,217157,2,1,1314,2,0
2077,0,-1,0,115548,101094,0,1,1595,0,0
2078,0,-1,0,138714,13278,4,1,989,1,0
2079,0,-1,0,62083,275730,2,1,1364,0,0
2080,0,-1,0,67018,105656,2,0,13,0,0
2081,0,-1,0,114013,44040,2,1,1395,2,0
2082,0,-1,0,98971,405811,2,1,1305,1,0
2083,0,-1,0,58366,262198,2,1,769,2,0
2084,0,-1,0,7295,400174,1,1,1135,0,0
2085,0,-1,0,41787,116530,1,0,711,0,0
2086,0,-1,0,186021,178770,4,0,808,3,0
2087,0,-1,0,74657,113391,1,1,292,0,0
2088,0,-1,0,181036,317170,1,0,1741,1,0
2089,0,-1,0,22387,40526,3,0,1427,1,0
2090,0,-1,0,109787,256471,1,1,1576,1,0
2091,0,-1,0,26009,298527,4,0,28,0,0
2092,0,-1,0,48301,56148,1,1,415,0,0
2093,0,-1,0,124872,44249,0,1,389,1,0
2094,0,-1,0,151030,270123,0,1,3,1,0
2095,0,-1,0,168517,310549,2,0,1061,0,0
2096,0,-1,0,31364,355566,1,1,1548,1,0
2097,0,-1,0,16521,327672,2,1,1161,1,0
2098,0,-1,0,108054,336646,2,0,1694,0,0
2099,0,-1,0,69927,131219,3,1,16,0,0
2100,0,-1,0,174035,216428,2,1,672,1,0
2101,0,-1,0,30801,453961,0,1,1061,0,0
2102,0,-1,0,93648,261012,4,1,1673,3,0
2103,0,-1,0,180867,432353,2,0,259,0,0
2104,0,-1,0,162628,451952,4,0,28,0,0
2105,0,-1,0,195811,248722,0,0,762,1,0
2106,0,-1,0,51717,407971,1,0,298,0,0
2107,0,-1,0,53014,434642,3,1,702,0,0
2108,0,-1,0,141828,37085,1,1,5,0,0
2109,0,-1,0,93505,317704,0,1,1735,0,0
2110,0,-1,0,10651,254137,4,0,874,1,0
2111,0,-1,0,119998,200088,2,0,16,0,0
2112,0,-1,0,50020,45459,2,0,1748,0,0
2113,0,-1,0,162009,478233,1,0,133,1,0
2114,0,-1,0,173320,140198,3,1,1318,1,0
2115,0,-1,0,176675,10404,3,0,1667,0,0
2116,0,-1,0,129013,26431,3,0,1439,0,0
2117,0,-1,0,135232,491876,2,0,1733,1,0
2118,0,-1,0,141795,88946,3,1,12,2,0
2119,0,-1,0,105791,338476,2,1,975,1,0
2120,0,-1,0,12216,335623,2,1,1905,0,0
2121,0,-1,0,184969,77681,4,1,929,0,0
2122,0,-1,0,49657,100456,0,1,190,0,0
2123,0,-1,0,88063,210979,1,0,1725,1,0
2124,0,-1,0,135367,301841,4,1,99,0,0
2125,0,-1,0,65375,374887,2,0,1170,0,0
2126,0,-1,0,198299,443920,1,0,231,2,0
2127,0,-1,0,190094,16115,3,1,1146,1,0
2128,0,-1,0,29204,469033,1,1,1343,0,0
2129,0,-1,0,183308,486536,2,1,1229,3,0
2130,0,-1,0,100496,287899,0,1,440,1,0
2131,0,-1,0,63825,460887,3,1,427,2,0
2132,0,-1,0,142998,213145,2,1,21,0,0
2133,0,-1,0,106690,438837,4,0,753,0,0
2134,0,-1,0,150110,383795,4,0,1994,0,0
2135,0,-1,0,192978,172567,1,1,1997,0,0
2136,0,-1,0,106219,346424,2,0,400,0,0
2137,0,-1,0,199357,397970,2,0,1916,0,0
2138,0,-1,0,46133,106871,1,0,15,2,0
2139,0,-1,0,38745,80237,2,1,478,0,0
2140,0,-1,0,177960,406352,4,0,5,0,0
2141,0,-1,0,92086,100970,0,1,622,0,0
2142,0,-1,0,196639,29341,1,0,1716,0,0
2143,0,-1,0,88540,451529,0,0,1376,0,0
2144,0,-1,0,199297,283725,0,1,1110,0,0
2145,0,-1,0,143412,42819,1,1,1228,0,0
2146,0,-1,0,195303,131473,3,0,1950,0,0
2147,0,-1,0,26653,171942,1,1,377,0,0
2148,0,-1,0,21156,320689,0,1,1850,2,0
2149,0,-1,0,128899,482014,3,1,1784,1,0
2150,0,-1,0,63929,208407,0,1,1027,2,0
2151,0,-1,0,186924,108454,0,0,1452,0,0
2152,0,-1,0,193559,110092,1,1,8,2,0
2153,0,-1,0,46500,401035,1,0,1721,1,0
2154,0,-1,0,15167,499916,1,1,1368,0,0
2155,0,-1,0,62658,125341,2,1,673,1,0
2156,0,-1,0,95498,497293,3,0,337,2,0
2157,0,-1,0,1979,486051,1,0,590,3,0
2158,0,-1,0,156707,134475,0,1,1467,1,0
2159,0,-1,0,107865,243254,1,0,1799,1,0
2160,0,-1,0,80660,57837,0,1,1639,2,0
2161,0,-1,0,154022,197105,1,1,751,1,0
2162,0,-1,0,166319,423687,4,0,839,1,0
2163,0,-1,0,152867,440680,2,1,546,0,0
2164,0,-1,0,121985,224096,1,1,999,0,0
2165,0,-1,0,82865,194051,2,0,1296,3,0
2166,0,-1,0,67998,361644,4,0,1174,0,0
2167,0,-1,0,132063,336896,0,1,339,0,0
2168,0,-1,0,189443,470576,1,1,134,2,0
2169,0,-1,0,88632,310579,4,0,1614,0,0
2170,0,-1,0,184100,442903,4,0,404,1,0
2171,0,-1,0,158545,196277,0,1,96,0,0
2172,0,-1,0,133773,6364,1,0,21,0,0
2173,0,-1,0,108368,313064,3,1,1923,0,0
2174,0,-1,0,41430,257206,0,1,1620,1,0
2175,0,-1,0,116077,83589,0,1,1365,0,0
2176,0,-1,0,56602,394144,4,0,1,0,0
2177,0,-1,0,38866,382478,1,1,1682,0,0
2178,0,-1,0,4778,496374,2,1,1612,0,0
2179,0,-1,0,9500,199099,2,0,1438,1,0
2180,0,-1,0,4126,477824,2,0,227,1,0
2181,0,-1,0,34065,209707,0,0,1873,0,0
2182,0,-1,0,67906,449618,0,0,1219,0,0
2183,0,-1,0,144869,448772,1,1,1755,0,0
2184,0,-1,0,180794,278520,3,0,21,1,0
2185,0,-1,0,47054,9168,4,1,67,1,0
2186,0,-1,0,130616,329670,0,1,445,0,0
2187,0,-1,0,123424,437071,4,1,869,1,0
2188,0,-1,0,16150,290109,4,1,258,0,0
2189,0,-1,0,3046,303232,0,1,1344,0,0
2190,0,-1,0,107147,208488,0,1,1108,3,0
2191,0,-1,0,196807,441488,3,1,1093,1,0
2192,0,-1,0,6902,96381,4,0,18,3,0
2193,0,-1,0,116043,349997,0,0,75,0,0
2194,0,-1,0,117343,471662,1,1,1719,0,0
2195,0,-1,0,101836,159017,4,0,698,0,0
2196,0,-1,0,151514,499019,4,1,1575,0,0
2197,0,-1,0,29587,437951,4,1,1451,2,0
2198,0,-1,0,54683,248228,1,1,1286,0,0
2199,0,-1,0,27931,197590,4,1,1621,0,0
2200,0,-1,0,172476,404190,1,1,1929,0,0
2201,0,-1,0,165502,301168,2,0,26,0,0
2202,0,-1,0,137766,172428,4,1,2,0,0
2203,0,-1,0,187176,330350,4,1,808,0,0
2204,0,-1,0,2192,199898,1,1,20,0,0
2205,0,-1,0,18462,482729,3,0,627,0,0
2206,0,-1,0,82490,90902,3,0,567,0,0
2207,0,-1,0,101888,138378,4,1,1357,1,0
2208,0,-1,0,154092,386372,1,1,11,0,0
2209,0,-1,0,50608,426007,0,1,949,2,0
2210,0,-1,0,101383,251528,4,0,1152,1,0
2211,0,-1,0,37261,14118,2,0,263,0,0
2212,0,-1,0,51503,196854,0,0,1325,0,0
2213,0,-1,0,13148,99804,1,0,684,0,0
2214,0,-1,0,168357,47646,3,1,23,0,0
2215,0,-1,0,165801,402948,2,1,19,0,0
2216,0,-1,0,80179,112724,0,0,1203,0,0
2217,0,-1,0,40212,140572,1,1,1489,0,0
2218,0,-1,0,41483,95079,1,0,140,2,0
2219,0,-1,0,63519,293807,0,1,1358,2,0
2220,0,-1,0,6562,494619,4,0,1206,0,0
2221,0,-1,0,37765,492424,4,1,534,1,0
2222,0,-1,0,17734,99490,3,0,376,0,0
2223,0,-1,0,30109,177103,3,1,130,0,0
2224,0,-1,0,83467,398463,1,0,1953,2,0
2225,0,-1,0,24553,114993,2,1,811,2,0
2226,0,-1,0,55936,55022,2,0,1370,0,0
2227,0,-1,0,40666,278666,4,0,157,0,0
2228,0,-1,0,13971,122858,2,1,1110,2,0
2229,0,-1,0,127668,228241,3,1,1237,0,0
2230,0,-1,0,38103,471875,0,1,939,0,0
2231,0,-1,0,43882,368708,0,0,546,0,0
2232,0,-1,0,174712,60286,3,0,1116,0,0
2233,0,-1,0,114004,376828,0,0,127,0,0
2234,0,-1,0,168168,239399,2,1,340,0,0
2235,0,-1,0,179982,268503,2,1,290,2,0
2236,0,-1,0,2049,22081,0,1,1580,0,0
2237,0,-1,0,194511,427403,4,1,1037,1,0
2238,0,-1,0,118248,296184,3,0,1738,0,0
2239,0,-1,0,18074,146326,2,0,1173,0,0
2240,0,-1,0,125300,131950,4,1,1464,1,0
2241,0,-1,0,178612,453507,1,1,790,0,0
2242,0,-1,0,136311,34690,0,1,1150,0,0
2243,0,-1,0,56661,49809,2,1,887,0,0
2244,0,-1,0,104408,457732,4,1,881,1,0
2245,0,-1,0,77169,342479,1,1,1553,1,0
2246,0,-1,0,66065,43126,1,1,1466,0,0
2247,0,-1,0,168331,335574,0,0,21,0,0
2248,0,-1,0,128113,269575,0,1,948,1,0
2249,0,-1,0,32761,280157,1,0,921,0,0
2250,0,-1,0,149203,121533,2,0,1993,2,0
2251,0,-1,0,100352,335798,0,0,29,0,0
2252,0,-1,0,21520,477337,0,1,1549,1,0
2253,0,-1,0,129912,378052,0,0,865,0,0
2254,0,-1,0,199824,67833,4,1,1023,0,0
2255,0,-1,0,175899,271410,0,1,22,2,0
2256,0,-1,0,43113,341734,3,0,504,1,0
2257,0,-1,0,23,6905,4,1,1444,3,0
2258,0,-1,0,6968,183837,3,1,476,0,0
2259,0,-1,0,154835,324747,4,0,1769,0,0
2260,0,-1,0,146965,196921,4,1,327,3,0
2261,0,-1,0,151636,215905,4,1,1078,0,0
2262,0,-1,0,193642,214798,4,1,1426,0,0
2263,0,-1,0,55605,373399,1,0,1316,3,0
2264,0,-1,0,43718,246011,0,0,1489,0,0
2265,0,-1,0,78204,333417,1,1,256,0,0
2266,0,-1,0,19602,401592,0,1,233,2,0
2267,0,-1,0,72007,263977,1,1,119,0,0
2268,0,-1,0,85502,37862,2,0,54,1,0
2269,0,-1,0,99792,254748,4,0,256,0,0
2270,0,-1,0,188575,455245,1,0,550,1,0
2271,0,-1,0,54603,277422,3,0,1390,2,0
2272,0,-1,0,121742,245121,3,0,1890,3,0
2273,0,-1,0,66437,163800,0,0,303,0,0
2274,0,-1,0,20523,35965,3,0,21,0,0
2275,0,-1,0,191732,453483,3,1,8,2,0
2276,0,-1,0,108282,9276,3,0,943,0,0
2277,0,-1,0,48220,455892,1,0,629,0,0
2278,0,-1,0,16960,234461,4,1,735,1,0
2279,0,-1,0,29717,120385,2,1,1391,0,0
2280,0,-1,0,23202,237170,4,1,27,1,0
2281,0,-1,0,169336,201027,4,1,606,1,0
2282,0,-1,0,3452,6068,3,1,902,0,0
2283,0,-1,0,109733,297466,0,1,62,1,0
2284,0,-1,0,95562,87500,0,0,4,0,0
2285,0,-1,0,52410,317570,3,1,1979,1,0
2286,0,-1,0,90036,430255,4,0,420,0,0
2287,0,-1,0,169694,277803,4,0,1841,1,0
2288,0,-1,0,76917,96173,3,1,680,0,0
2289,0,-1,0,163661,102357,3,1,1393,0,0
2290,0,-1,0,64890,174074,3,1,109,2,0
2291,0,-1,0,199871,178575,3,1,1610,2,0
2292,0,-1,0,107526,488118,1,1,1792,0,0
2293,0,-1,0,3263,426490,1,1,80,2,0
2294,0,-1,0,170282,51273,4,0,577,0,0
2295,0,-1,0,28172,146925,2,1,1242,1,0
2296,0,-1,0,106087,78550,4,0,413,2,0
2297,0,-1,0,29219,97284,3,1,1096,1,0
2298,0,-1,0,183880,380675,4,1,1984,0,0
2299,0,-1,0,90921,258480,2,0,1365,1,0
2300,0,-1,0,80153,99716,3,0,28,1,0
2301,0,-1,0,109868,158684,0,1,991,0,0
2302,0,-1,0,165139,423988,4,0,617,0,0
2303,0,-1,0,130418,86551,4,0,806,0,0
2304,0,-1,0,40585,366620,4,0,1431,1,0
2305,0,-1,0,138855,134149,1,0,1790,0,0
2306,0,-1,0,3538,212180,1,0,641,0,0
